concept:statelocatedincountry	[0.0001569089733337964, 1.2519829605040427e-06, 0.20427527009826169, 0.01868499756583564, 0.00015700722079270573, -1.340125072993483e-06, -0.01884200486218887, 0.01884085005372056, -0.00017182956813570268, -0.001633989148736785, 0.2231171868888849, -0.0001570163176053026, -9.086933810479501e-10, 0.018840752880239692, 0.18380304129679748, 0.001633979957647828, 9.635396042604237e-08, 1.481323337734635e-05, 0.20443352026365866, 0.0016327379979420033, 0.02031648267764644, 0.0017884923209664416, -1.4725167792209362e-05, -0.0016326398386490519, -0.20265851015939068, -0.0016313887583569821, -1.2519063883033734e-06, -0.20413288169186064, 0.017193290699815976, 9.73326912540723e-08, -0.02047349900683678, -0.2042764249002027, 0.1870537731529087, -0.01868383373055086, 0.0016326398325298842, 9.726265385244881e-08, -0.018840664648913305, 0.001631475089054088, 0.0016328343513966027, -1.3473184876655593e-05, -0.20443487860557577, 0.01884076198817994, 0.18543692407443357, -0.1854197922860203, 1.155640593370324e-06, -9.824189092669344e-08, 0.001647471288368274, 1.2519773925214172e-06, 0.018826124974636434, 0.001618108345918791, -0.018697218696188497, 0.018840752797140595, -0.00015700713865645727, 0.00014237937406584534, 0.017223993773400424, -0.001632737083639681, -1.598618819098887e-05, -0.20443227739511716, 1.4813233332089907e-05, 1.242797435878273e-06, 0.00015700729184582024, 0.20429114907720583, -0.00017182873049543612, -0.0016326398381388595, -9.726269914291072e-08, -9.725051409226075e-08, 9.8476054884234e-10, -6.069919782717763e-12, 1.4636943543845684e-05, -0.0016339890782341186, 9.824193980047682e-08, -0.001634086322723196, 0.0001717414910060451, -0.20413414277720177, 0.001632834345877097, -1.001714027433019e-08, 0.0001569981823876365, 0.18545059162494654, -0.2042766276076897, -0.22327428134304747, -0.01884200486273889, 0.20279963755703076, -0.0017884914178402493, 0.18559276746601222, -0.20427777406371775, -0.20427652223339984, 1.2519063886435622e-06, 0.0016474530775451555, -0.18708448450282208, 9.185064021545356e-09, 0.018840752803667073, -0.0016339891487363995, 0.0014757398916250954, -0.18545049535458752, -0.001648820534484477, -0.20592282869716377, -7.606203094430379e-11, -0.02047358616376954, 0.18527876221606615, -0.020630399856022913]
concept:countryalsoknownas_inv	[0.00014360671399133367, 0.017365467159463372, -0.0016152560978762523, -0.0016152561763968323, 0.017207615496683867, -0.01720880851992005, -0.0001434993714707392, -0.0017575738186464617, -1.1834671785739174e-05, -0.22163469758803933, -0.00013047175610858054, 0.00014242397551798643, -0.01720750925066742, 0.00013047073728362065, -0.20443879938022658, 0.0017705911589044228, -0.01721000334400937, 0.017352308751078686, -1.17284169421179e-05, 0.017339293210696608, -0.0017575616641022824, 1.184704839033534e-07, -0.0019010618962942486, -0.0016165676789745627, -0.0019152741381849333, -7.862562764083555e-11, -0.18720394379030428, 0.017195779964254396, 0.18722998984242972, 1.1848802468538262e-07, -1.1834741478178685e-05, -0.017052398053280408, -9.479724349162643e-10, 0.00014469317672412927, -0.20442565218820702, -0.22149227464772683, 1.3146174141845086e-05, -0.0016152560978763544, 0.20443999310779193, 0.017221825939751655, -9.401982655613305e-10, -0.017065297854521207, 1.3028634187027774e-05, -0.2044128605124424, -0.017208809460128687, 0.20266689664895643, 0.0173392699203951, 0.00014350038934836425, -0.22177808035879784, 0.017065320442398134, -0.0017588740359017437, -0.20456928321132642, 0.20456927098684846, 0.2044269645424665, 0.00014349936274862219, 0.0017575625256644575, -1.193875158670989e-06, -1.302770355191821e-05, 0.2063410560995485, 0.017208809536861065, -0.22163338710428648, -0.001771891525617919, 0.017208798165232776, 0.20442445932221429, -0.0172100033431779, -0.0017457381290994136, -0.22163458020522203, -0.0001435003107219309, 0.20442696549149308, -0.0017587677025462235, 0.017352427310814898, 0.01722182782603, 1.1215206913744739e-08, -0.2045693885180907, -0.000143501249025992, 0.017208810398432806, 0.017195780825110175, -0.0017457278531523841, -0.0016152552372507788, -0.0017588861905700238, 1.1847048301821644e-07, 0.0017587677898853891, -0.017207604359998352, 0.20426924172239805, -0.0017586501635290727, 0.20456938851715317, -0.0001435003107124554, -0.01735242739719762, 0.0001553341208299959, 0.01706542762766569, 0.0017587677810581338, 0.2216345801178734, 0.204426965490545, 0.017195780824984994, -0.0017586389472709451, -1.1928661099921767e-06, 0.0017469106002331323, 0.017207626789675176, -0.017207614636049612, -1.0276060746951286e-08]
concept:touristattractionsuchastouristattraction_inv	[-1.2841186042890996e-08, 0.014790335050883856, 0.00011297483477571628, 0.014790336330903413, -0.01479033618876733, -0.01479021254020642, -0.01333208068561435, -0.014903309868772825, -0.1869130246792972, 0.01478902014350729, 0.014790323489702219, 1.5256639013251178e-15, -0.014789021409466224, -0.014790323502365511, -0.0015835256272142004, -0.18824599621984445, 0.00012528280923452411, -1.2393268054241296e-07, -0.1866623609245659, -0.013445055518977865, -0.1869130246792957, -0.18824732652862833, 0.1882473252498538, 0.014665067614771227, -0.00012527126209706127, 0.01491559347038257, 1.2800195362069917e-09, -0.18837128032598194, -0.0013451440520763345, -0.014789020129446688, 0.18824745046101862, 0.014789021424925662, -0.014677348654926639, 0.014664942416113819, -0.014790349156632798, -1.2158388908141037e-05, 1.2157250870743445e-05, 0.001332861872636944, -0.01478902014475221, -0.18824601034107974, -0.1897152449645573, -0.18680002289756997, -0.014928012568692178, 0.014778041168113702, 0.0014705392454549462, -0.01478889635436013, 0.00012527126209706127, -0.014790212538947769, -0.014788896212209187, 0.014790336332330317, 0.0015712434480826595, 0.014915606328470388, -0.0001129863959425051, 0.014789021423511685, 0.18824745033447837, 0.014790212398209402, 0.1882458865517802, 0.014790212540206285, 0.18678775597707004, -0.014665066364283654, 0.014802496143380599, -0.001470537824864197, -0.1882459975000164, 0.014802632773712254, -0.01479032350235202, 0.18824601020032639, -1.3033447976295785e-06, 0.18824599751533702, 1.5472781699107403e-11, -0.013457350652096434, -0.014790323489702365, -1.3161874093531367e-06, 0.014789143793146123, 0.1897042788303645, -0.014788896352947816, -0.00012526998083107856, -0.1895801884010978, -0.0015712574282581665, 0.1881083341061155, -1.562530629022892e-11, 1.316185998532018e-06, -0.18824588669408326, 0.18824469287644438, -0.0015836492757605213, -0.014790336315431897, 0.1897165611505424, -1.3163281344805447e-06, 0.001320580831066156, -0.18837140411526687, 0.013344239358824086, 0.18957887093509626, -0.014802618510188733, -0.1882460103270043, 0.000125270124243339, -0.014790336331055667, 0.18678775341859621, 0.0001252699806653455, 0.18680003574018475, -0.0015712420259257746, -0.00011298764501608082]
concept:agentcontributedtocreativework_inv	[-0.15986180839523398, 0.15846861291230635, -1.3546657964440186e-06, -0.015297238539006101, 0.01391863785996803, 0.00014835152913957693, 0.001379965185246869, 0.16109341206187586, 0.15972668868858667, 0.001393204711078355, -0.15984856742374035, -0.0013667043725596557, -0.15984732076085537, 0.016676044339784844, 0.015298701064059032, 0.0013799545055397202, 0.15984980566922405, -1.3240215570001062e-05, -0.15998492538235354, 0.14315927286599361, 0.00013520857058938658, -0.1599836779629564, 0.1598473192425808, -0.15983668102219817, 9.161978337128506e-09, 1.0717492537241177e-07, 0.013916143039115866, 1.3133040644610903e-05, 0.0015138184110548545, -0.17652586916147786, -1.2574033548041264e-06, -0.1598485674237407, -0.015297462050287881, -0.015174121545937445, -0.00013500413755953945, -0.1598485681075926, -0.015297239300810785, 0.013917390440675855, 0.1599836871190912, 0.0013931970125989936, -0.15998378514982492, 0.0013799636561125633, 0.0001349934583405329, 0.015297238460986268, 0.14593106972428438, 0.00013635796401527002, -0.15983532644094298, 0.1599836772130401, -0.15998367796247254, 0.0013799545054892573, -0.00012198590521494264, -0.0013798489263083323, 0.01669053286875956, -0.015432465421112174, -0.0013931962448408852, 0.17516050861952695, 1.324029358590285e-05, -0.01667855755124616, -0.15984867542724454, 9.801836090503553e-08, -0.0012448355601171982, 0.15984970834601558, 0.0012448447947433895, -0.000135217653479137, -1.237417489011206e-06, -0.015432456192480624, -0.015297337319710011, 0.0013811936027328241, 0.15984846024287086, 8.338803649495702e-10, 0.00013521696422044084, 0.15984731084836792, -0.15986305511289028, 0.15984982398727438, -0.15983544200944924, 0.0013667142899148994, 0.15986180832311644, -0.015297346475248299, 0.0012461012855710032, 1.3240983382245865e-05, -0.0013799551952899127, -0.1612285310728364, -0.01531070302231979, -0.1598486745927173, -5.944169441683548e-12, -0.015297336629425793, -0.015432562744320968, 0.00013500337677677584, 0.15984855826176608, 0.14454997421845397, -6.486829746653332e-12, 1.0718086956847359e-07, -0.15999691818399103, -0.1612284162720876, -0.15984992124430578, 0.013917390446082005, -0.16122977926105572, -0.015310595775327042, -0.15984857657382207, 0.015310703028213541]
concept:citylocatedincountry_inv	[0.019664426727261056, 0.180140912284561, -0.00014371112141532425, -0.1980649630928996, 9.908262258781558e-10, -1.1682641189533461e-06, -1.1682707749034042e-06, -0.0015942175099739272, -0.0015941068995588815, -0.19806284779039315, 7.50828878553516e-11, 0.0182139080814401, -0.01821404206469343, -1.2447856479305494e-05, -0.0001325412163150161, -0.0015806003155292537, -9.16446496610472e-10, 5.741461276544014e-14, -0.17999497517636479, 0.00014475751002213439, 0.00014499000207438047, 0.21613283487900195, 0.001606666370175724, -1.1170062042041675e-05, 0.0016078345523837165, -0.0016066664384879203, -1.2447931620190685e-05, -1.1682640615827124e-06, -0.1982212346758212, -0.00014488030069405796, -0.19806391769523388, 1.179605470407993e-06, 0.017924162414423846, -0.19793147498895125, 0.00013254114123211725, -1.1691804969966094e-06, 0.01806903052751255, 0.1980513460492095, -0.018069041718865107, -0.0015942175093856747, 0.01805660336547991, -0.19660200793276877, 0.017925341022943072, 0.017936610353403035, 0.19645712855324926, 0.018201471477974535, -1.1190659986695514e-08, 1.1804461882727732e-06, -1.1673414900837777e-06, 0.19661468927212705, 0.001595396116618688, -0.1979178579452501, -0.01807021014039469, -0.19646968708792073, 0.1980763552829332, -0.19661456747106257, 0.18158908207586635, -0.01806904087808456, 1.2187615322538655e-07, -0.018081600335222152, 0.0014481595090975754, 0.018068929427602704, -0.19965695384859375, 0.1800074241128777, 0.18014091237301313, 0.0015817695709947927, 0.18158918150111117, 0.01806904087750683, -0.01647482428455714, 1.2338244948509033e-05, 0.0180690418006039, 1.2558472962433565e-05, -0.19807634310740485, -1.24487783481516e-05, 0.018069039962283876, -0.001581779005188321, -1.3628384516462687e-05, -0.0001448803764232945, -0.19632480870062904, 0.019675708075499503, -0.1995121859953422, -0.019795701101060336, 1.1160059559346803e-07, 0.0017390968948678373, 0.01806893026901843, -0.00013244271358428316, 8.474310755244083e-10, 0.19806390559421072, 0.0017390968948573153, 0.2161329360472182, -1.0350582599402356e-08, -0.001595397114216155, -0.016316216330459946, 9.975916507158011e-10, -0.00014360050493218517, 0.0014493381237933559, -1.2460121152772074e-05, -0.0015942174342400838, -1.2448847363517712e-05, 0.001593049245261345]
concept:animalpreyson_inv	[0.20466987377669052, 0.0018178905143681108, 0.00013895853087407802, -1.1068286821698494e-06, 1.2939981629096736e-05, -0.00012722883700595614, -0.01828133754474248, -0.0016777200638020383, -0.001677720805803603, 0.0016765096345561557, -1.1825163006342515e-05, -0.2046687670175475, 9.555339852914873e-08, 0.00014017037973595357, 0.20481005301630925, 0.20466979582027298, 0.20634639308207656, -0.20299448856140442, 0.0016777200574145908, 1.2940851626799884e-05, 0.18666888429078923, 0.019804841095529043, -0.0001261132197444141, 0.0001401696324666133, -0.018002113905171358, -0.01815420425409848, -1.3027603609778414e-05, 0.1882053111214918, 0.18666887468961973, 0.20479832258695296, 0.019689427953567228, 0.01814107236637931, 0.001677625329035298, -0.018141072435984708, -0.00012722004907564146, 0.01814116791919002, 0.20300620857036486, -1.0200071651083887e-06, -8.725433361500507e-09, -0.018142379825942526, -0.0016765964496857357, -0.00013905319551891598, -0.018128228007160675, -0.0016636636581203999, -0.0015353200019104713, -9.474127451673101e-08, -1.0427231695634921e-07, -0.00013905407775249205, 0.018141072365736387, 1.2940717644023881e-05, 0.0016765964561282181, 0.01814116791274748, 5.339886577842102e-16, -0.001689537173261351, -0.018000902727414624, 0.018154204247590226, -0.001676700728456922, 0.20481014693901214, -0.2029932773900957, 0.22295224019428034, -1.2940787953015244e-05, -0.000140169631994965, 0.018141177450243674, 0.016464658271155275, 0.2228111468435507, 0.0001401696318680234, -0.01828245398109728, 0.017999882662963644, 0.018141175896178776, 0.20466876694742045, 0.0016778164164828455, 0.2048112633818813, -0.01800090273380157, -0.20451556098058887, -0.0016754808317750113, -7.036050422720027e-12, -0.20465694259589415, 0.0016895373136203494, -0.2048100521971492, -0.20481006181186912, -0.1863895651042733, 0.0001401608363188381, -8.79496630828421e-09, -9.635966182290243e-08, -0.20468393810213584, -0.01646353453069186, 0.016464553871958377, 0.00014016956820094202, -0.01815421304373341, 0.0016895380560889726, 0.0018298112892356172, -0.0001390539380482207, -0.001663674064438532, 0.0001412931700684763, -0.20299327724979802, -9.537495658463138e-09, -1.3036334847835217e-05, -0.018154107959286795, 0.017999873867408926, -0.0181282279375665]
concept:automobilemakercardealersinstateorprovince_inv	[-0.0018610045580925187, 0.0018610046780170627, -1.8129175718630083e-06, 1.9543986073271846e-05, 0.002048067932812836, -1.791051988744802e-05, -0.00018525208995980537, 0.021126186251643857, 1.974022249192692e-05, 1.2246176350791766e-15, 1.9543985066384947e-05, -0.18855361562062, 1.9755267110875888e-05, 0.18853366291439996, 0.0016739077109966965, -1.792977969864944e-07, -0.020940950837971498, -0.0018628174517825583, 0.1885515899568826, -0.1885336779707024, 0.188572946715831, 0.02091938130884096, 0.020939136586870202, 1.9756876181182338e-05, -0.00018525036020093988, -0.02095887827475098, 0.1885336611855338, -1.6928837758687166e-08, -1.9740209653286838e-05, -0.1885731613584234, -0.02075204120506258, -0.00018708005201337644, -0.0018610045471632983, -0.020939119790782126, -0.001862818928981265, 0.0016741207088405527, 1.944858313777145e-07, 0.020769950248769053, -0.0018610048096237579, 0.02093913806420611, -0.19041440594339012, -1.8295580571550155e-06, 0.18650536865259557, -0.18855524922870154, 0.020958861478676427, 0.0016741055217098352, 0.002048051005986381, 0.001860987893726534, 0.021126218245790772, 0.1866924301559138, -0.02112639755755695, -0.020958844550856524, -0.0018609877500708049, -1.9622548821000424e-07, 0.0, -0.18855526763359276, 0.18836817078753917, -0.1885552493592905, 0.0018609877500818787, 0.18669264467868388, -0.00016916967375931127, -1.8463551496483746e-06, -0.18855524922857544, -0.0016739094516968298, 0.18855524921676664, 0.00018524900266311828, 0.020937291829758436, 0.18855524924051137, 0.1866922356839267, -1.8295580449507065e-06, -0.00018688248003063268, 1.6504039183362673e-06, 1.8295710098415404e-06, 0.0, -0.18669262787167987, 0.0018610046778907074, 0.020938908497947863, -0.18669243177578598, -0.021126005226125025, -0.001859156701863251, 0.021126005368774996, 0.0016741037939623884, -0.020753872407727504, -0.18857133016858368, 0.18855342126753719, -0.001860987750058611, 0.18857317653477673, 0.02091939811686257, -0.001861199161812676, 0.0018609878818038553, 0.18853367810243665, -0.0018609712164322292, 0.0016739079625389154, 0.18853368104593785, 0.001861183974668655, -1.1933522048420397e-11, 0.18855524908489518, -0.020753889324744427, 0.18669241657783886, 1.8405017499714218e-08]
concept:personalsoknownas	[0.016978096780666918, 0.16343273618813461, -0.016980253855639144, -1.9733912453716854e-05, -0.00020430886969636353, -0.001963245085894606, 0.016978096939536235, -0.18039110093917202, -0.1803911194948071, -0.1801885752037667, -0.19734951631731196, 0.1633932735792382, -0.0019634302657156764, 0.18037157248728883, 1.9531929533215324e-06, 1.7523448516518574e-09, -0.18039111760927132, 0.01697809678067572, 1.6975270662491983e-07, -0.18057374312963015, 0.16343292481577668, -0.0019634302682345573, 0.00020254081224022966, -1.867595233049014e-07, -0.18233481584786834, -0.016978115511254725, 0.18039110077885373, 0.1805915371713381, -0.016978113757767997, 0.00020040417803670907, -1.9732173794924863e-05, -1.8674461790476516e-07, -0.01697811549633164, 0.00196322622441483, -1.9362293184498694e-06, 0.016775554243225913, -0.0019851174020147863, 0.01697616054874162, -0.016980066803949936, -0.18235454800944223, -2.1685382804403048e-05, -0.18041066302478145, -0.18039111791760765, 1.481754978280561e-11, 0.0017809954372546208, 1.9919080187187657e-05, -1.2553898620493613e-12, -0.016997845786030086, -0.001963430426155446, -1.9732173786062723e-05, 0.1805934732429364, 0.01698004998969407, 0.1805934735633794, 0.017162692177535695, -0.016777711319646293, -0.00020410498621094145, -1.615817241224846e-10, -0.1804108499298208, -0.18038916453460352, 1.6977188990567737e-08, 0.1801866219961085, -0.00020233866981986612, 0.00020429203812737982, -1.8705066166934435e-07, 0.001963413129560635, 0.1784257341209833, -6.00823117111853e-17, 0.1803910990400645, -1.3553988726363529e-11, 0.016998034575262617, -0.016978283684354945, -1.97491509751334e-05, 0.18038916264936583, -1.9749150870359862e-05, -0.016978113903373435, 0.1634131907281711, 1.9715051088417856e-05, 1.9514840101994874e-06, 0.18215220935307158, -0.016978096780465492, -0.017180639331487644, -1.603262641644049e-10, -0.00020254428958435, 1.6963522127205104e-08, -0.01677382030295932, 0.0019634304123742562, 0.016958568503833097, -0.1801887622703797, -0.00018243483077926145, -0.18235456498664074, 0.01697811565676262, -0.18038916456318693, 0.18059366030819812, 0.001965383474629944, -1.8990115324270662e-09, 0.0017608877148077124, 0.016978113759006534, -0.001961290139454488, -0.0019812262101920413, 0.17840793817776235]
concept:cityalsoknownas_inv	[-0.19195988615250106, -0.018495280726430054, -0.01675496930527217, -0.0167565876572122, 0.001738810055157471, 0.19213502947082672, 0.01675645908775905, 0.19197341290767148, 0.00016126435609177623, -0.01675659615867865, 0.016756470587113673, 0.01677034863183816, 0.19369846299148566, -6.46289172579648e-13, 0.0017389282889156937, -0.19369857915273772, -0.0017389388024383746, 0.0015774192252415397, -0.0017388006521378973, -1.1715503609739331e-07, -0.016757864309212493, -0.19199007180857092, 0.20871612143433316, -0.016756351511352383, -0.01674132247047209, -1.0024359187959004e-09, -0.00017653702524666668, 6.394049130161739e-16, -0.17521971284735074, -0.19195965293626135, 1.1707081093280969e-07, -0.1919597690039846, -1.384218195878989e-06, -0.00014623623412896386, -0.016596460875903347, -0.1919749047101592, 0.19197491519990098, -0.016756459078388478, -1.041275429964973e-08, 0.00016000770561934858, 0.0001766551819450349, 0.016757854805956467, -0.01675645907916901, 0.018495270228798183, 0.016595077668162143, 0.19197491519989401, -0.1902512501691144, 0.016755202436647285, -0.17520328883824085, -0.0015774297149950996, -0.19371372634101258, 0.1919763004211783, -0.0019003200451211432, 0.19197504285256206, -0.19213504006119508, -0.018333878311581935, -0.01674133380364305, 0.01675658556894959, 0.01675521293426673, 0.19198867717619467, 0.0001627876355542588, 0.1937122241336546, 0.00016138141823826094, -0.01659507665770747, 0.00016150898823524436, 0.0001613920007352763, -0.0017539468321709872, 8.493816500212072e-11, 1.0496912518538954e-08, 0.00014762993233747473, 1.2671407991395156e-06, -0.0017539572522235077, 0.00017665609300293686, -0.19213629653398023, 0.0017388006449114814, 0.19181213906435385, -0.19195975850771763, 0.001738694155111491, -1.3852212848966197e-06, 0.19196115323083793, 0.016756469501233173, 0.17521832853641145, -0.01691786041464878, -0.0018850559449138959, 1.3645984078203004e-05, 1.5135697510911839e-05, -0.0166101067923546, -0.20889277661698435, 1.5146203215237276e-05, -0.0001600077818325778, 1.3842189089326913e-06, -0.0017401963624689694, -1.5156776987284845e-05, -0.01675496837833146, -0.01675635351624285, -0.0017401848631810731, -0.0019001925607766467, 1.5146287306158797e-05, 1.3842116769007954e-06, -0.00016000769760118967]
concept:agriculturalproductgrowinginstateorprovince	[-0.0001453683638605712, 0.015536104675651283, 0.01566788600394085, 1.2967119550321152e-08, 0.0015321310210655837, -0.0001466243022558029, -1.4718134430877975e-05, 0.017052123926905593, -0.0013869158426382626, 0.1905193678097773, -0.17486647909960168, -0.17483661048369636, -0.15934507707728016, -0.00014679160098509655, 0.17486633889190709, -0.0001481863572110566, 0.00014677725273990624, -0.0015336933097481378, 0.015521108639035927, 0.015521260445843158, 0.0015308751935294658, 0.017038674699167065, 0.015522656692627243, 0.1903727293943116, 0.00014536951989103884, -0.17485148043575524, 0.1748514662007597, 0.015522656591603264, -0.015535951501048131, -0.001385506829666536, 0.19037272812646708, 0.001545733536643836, -1.3895174677197923e-07, 0.174851481917885, -0.17470471991973788, -0.17485148191799083, -0.17470470569557342, -1.4994780984430666e-05, -1.3448084144459635e-05, 0.001532284083619262, -0.015536105943516891, 0.0, 0.015375879337555184, -0.015521233366713781, 1.4091140804894601e-06, 0.17485149602759772, -0.17638390495215486, -1.4222963361389667e-08, 0.15931537849807653, 0.1763837661233749, 0.015506390503510064, 0.1749982733838708, 0.174851606421572, 0.0015322855646643149, -1.3948790942435226e-06, -0.013987553021693673, -0.001532145244026771, -0.1748528896618842, 0.01568288079573654, -1.2569484647866089e-09, 0.17623684841468126, 0.015519977427130365, 0.1749982591707404, -1.4110807905984043e-08, 0.00013192153697300077, -0.17485008566869784, -0.017053531785257647, 0.17485290514277332, 0.015504982657295269, 0.015521247477531258, 0.17470484339049686, -0.00014677725515138427, -0.17638390495095377, -1.4856974128176623e-05, 0.015521246444691184, -0.015669433968540456, 0.17485148179370766, 0.00014817224499963307, 0.015537374848807975, -0.0013855056835772627, 0.015669421091719597, 0.001530873824744676, -0.0016790615628789593, 0.17485134285299575, 1.1204838623566157e-10, -0.001532145244026868, -0.0015322700836691984, 0.17638235688643575, 0.17483661049461366, -0.17638362579183156, -1.409002042585928e-06, 0.01552110863783493, -0.00014677611998990236, -0.00014691757468227493, 0.19037273066218882, 1.484297526275245e-05, -0.015537513778802641, 0.0015175660504147086, -1.4857198119034963e-05, 0.001532145254742676]
concept:parkincity	[-0.018668459461794986, 0.1719574889447134, 0.1889903447030221, 0.17180882882995555, 0.17033731721999631, -0.017044789079162025, -0.0016218328146771848, 0.17180901668005616, 0.17373130962768252, -0.017181515873054887, -0.18898866471815987, 0.0016220056891106008, 0.0001519845246352395, -0.01701426725795957, -0.01704645378364051, 1.6631849966864338e-06, -0.17195915183707763, 0.017014269083132815, 0.17195765818172964, 0.17195916862495572, -0.00015033979276767186, 1.5262570989866866e-05, -0.0016219888782032402, 0.001637266582788784, 0.17195915183596142, -0.17359642024280886, -0.0014715116230307123, 0.17195916863591168, 0.00147168267205393, 0.017046301174548077, 1.0837988373827422e-11, 0.0016067447974493373, -0.01704645375973273, 1.7120797041185432e-07, 0.00015051102699820636, 0.17195750407707489, -0.00015033979389471726, -1.1943651523641852e-11, -1.7091423144518208e-07, -0.17180882881812004, -0.17194389077362202, 0.0016220040248801238, 0.18899017349392572, -0.0017570694578448458, 1.35978665026476e-05, 0.0001503414723128373, 0.00015033994075869275, -0.17195915167712048, 1.6647055937701607e-06, 0.0017721576208302896, -1.4809834265107034e-10, -0.1701868232867099, 1.5260757631644267e-05, 0.15492795895705255, -0.0016067447843787453, -0.17195915199376988, -0.0014700213123697995, 0.17195915182287816, -0.1719591518370661, -0.0016067429711589538, 0.00015032301794862588, 0.17195915350118915, -0.17195748878588424, -1.6799849587084902e-06, -0.017032839106455786, 1.7120909727589384e-07, 0.17033714781219753, -0.18897491440253078, -0.0016236702477221822, 0.1719589639738938, 0.017046453771569204, -0.017048116809797342, -0.017181500739556738, -0.001621988889159079, 0.0001501517967894947, -0.00015030619419585504, 0.00015030619419576912, -0.00015200285592516463, 0.0001504940790441134, -0.017046468905164, 0.01703119285511803, 0.17210930379168643, -0.017029529828949615, 0.17180900155852302, -0.017031364076254624, 0.01704480753329046, -0.01703285575830869, -0.0016067447866102893, -0.0016067464397773955, 0.0016220056890043006, 0.17180881204206677, -0.017031363782398674, -0.0016220056781651667, 1.8133484287631458e-09, 0.0016218346280256041, -0.1719589809196037, -0.17195915183594973, 0.0017723118962802264, -0.0001503078723877336, -0.017031209508195408]
concept:statelocatedingeopoliticallocation_inv	[-0.0020187726515974117, 0.0001810829715235551, 0.02277293591189141, -0.001837706581483615, -0.0018205633438738167, 0.0018205465856162564, 0.20416658026709966, -0.20600226163793278, -1.8066113160445552e-06, 0.021133822384951508, 0.20600227839619856, -1.8066233475650994e-06, 0.02109971975491016, -0.20600589147334392, -1.507819763913019e-08, -0.001639463902890957, 0.2061851660222876, 1.8232251192205758e-06, -1.6959545781097926e-05, -0.0018375228776062293, 1.6957854780936855e-05, 0.20618516755800376, -0.0018544842246498276, -0.02111649586053606, -1.6689502639188894e-09, -0.021114856197779506, -1.2048673830047266e-11, 1.8399722671007538e-06, -0.20416656350901977, 0.20618516784652063, 0.022954200630643164, 1.6679032648582916e-07, 0.019279156254644682, 0.02110152786682064, 0.0018375230228879279, 0.021118519259896464, -0.0018375228776153548, 0.0001810826818056318, 0.022954185697914114, -0.0018205802564013516, -0.22713772352004624, 1.806479003670883e-06, 0.20416674386598116, -1.6680296127600163e-09, 1.8371691268237054e-07, 0.001837339449397448, 0.20618516769123674, -0.20600227672815993, 0.20580604250112272, 1.5136309645545443e-05, 0.20600224487875343, 0.021116679434111062, -0.0212977619604459, 0.0018546661173374777, -1.695953467122343e-05, -1.51363096352306e-05, -1.8356043690945216e-07, -0.2060040847177783, 0.22731880483567318, 0.020918635103495224, -0.20600406978486357, 0.02111684593564039, 0.0018375414370330446, -0.00019804236091318278, -0.022971343871296162, 1.8248940695759789e-06, 0.2041665618290432, -9.345110138508099e-14, 0.20618516784661534, 0.001837539636784555, 1.656422753083545e-06, 1.6668285968614643e-09, 0.021118502501824607, 9.345110138508099e-14, 0.00018126623130140934, 0.00019804250738676037, -0.0018375230340068136, -0.20418370508072156, -1.655905716053695e-09, 0.021114857719427973, -0.00018126638668687368, 0.023152426421802458, 0.00019804250637244083, 0.0016564401827560496, 0.2041665786112966, 0.01929613254949931, -2.0197459104879112e-07, -1.6959534746423436e-05, 1.5119551472116323e-05, -0.0018375230100211453, -0.0018373227033661552, 0.0001812663877019937, -0.20602104273079105, -0.0018377064261060412, 1.835484064524117e-07, -0.0018375246899034155, -0.021099719898249058, 0.00018109959636240048, -0.2061835112684826, -0.02111503960090427]
